$flatten_typeFieldList	YES	YES	0.7
$flatten_typeParameterList	YES	YES	0.8
$flatten_typeParameterListOpt	YES	YES	0.8
$forall_	YES	YES	0.8
$fresh_typeIds	YES	YES	4.2
$gen_constraint	TIMEOUT	TIMEOUT	300.4
$id_of_parameterIR	YES	YES	0.7
$in_set_callableId	YES	YES	1.7
$in_set_id	YES	YES	1.4
$in_set_nameIR	YES	YES	1.4
$in_set_typeId	YES	YES	1.4
$inherit_i	YES	YES	0.8
$init_objectState	YES	YES	0.7
$instantiable_extern	YES	YES	0.7
$instantiable_package	YES	YES	2.0
$instantiable_table	YES	YES	2.0
$int_of_integerValue	YES	YES	30.5
$invalidate_header	YES	YES	0.8
$invalidate_headerUnion	YES	YES	7.2
$invalidate_value	YES	YES	7.2
$isValid_header	YES	YES	5.5
$is_concrete_extern_object_prime	TIMEOUT	TIMEOUT	300.4
$is_concrete_extern_object_prime_prime	YES	YES	0.8
$is_default_parameterIR	YES	YES	0.7
$is_externConstructorPrototype	TIMEOUT	TIMEOUT	300.3
$is_lpm_key	YES	YES	0.8
$is_lpm_key_prime	YES	YES	0.8
$is_monomorphic_typeDefIR	TIMEOUT	TIMEOUT	300.4
$is_some_	YES	YES	0.7
$is_static_assert_callableTypeIR	TIMEOUT	TIMEOUT	300.3
$is_static_callableTypeIR	TIMEOUT	TIMEOUT	300.4
$is_tableActionsProperty	YES	YES	0.8
$is_tableDefaultActionProperty	YES	YES	1.2
$is_tableKeysProperty	YES	YES	0.8
$is_valid_bitslice	TIMEOUT	TIMEOUT	300.4
$ite_boolValue	YES	YES	0.7
$ite_callTargetMatch	YES	YES	0.8
$ite_controlPlaneNameIR	YES	YES	0.7
$ite_int	YES	YES	0.8
$ite_text	YES	YES	0.7
$join_ctk	YES	YES	0.8
$join_flow	YES	YES	0.8
$join_tableEntryState	YES	YES	0.8
$join_text	YES	YES	0.8
$joins_ctk	YES	YES	1.3
$lvalue_as_expression	YES	YES	1.0
$merge_frames	YES	YES	1.9
$modulo	YES	YES	10.5
$modulo_42	YES	YES	11.2
$name	YES	YES	0.9
$name_annotationToken	YES	YES	85.7
$name_expression	TIMEOUT	TIMEOUT	300.4
$name_of_parserState	YES	YES	0.7
$objectId_ends_with	YES	YES	0.8
$opt_as_seq__nameIR	YES	YES	0.7
$optional_annotation_of_parameterIR_prime_prime	YES	YES	1.3
$parameterListIR_of_actionDef	YES	YES	0.8
$parameterListIR_of_actionTypeDefIR	YES	YES	0.7
$parameterListIR_of_constructorTypeDefIR	YES	YES	0.7
$parameterListIR_of_controlApplyMethodDef	YES	YES	0.7
$parameterListIR_of_controlApplyMethodTypeIR	YES	YES	0.7
$parameterListIR_of_definedFunctionDef	YES	YES	0.8
$parameterListIR_of_definedFunctionTypeDefIR	YES	YES	0.7
$parameterListIR_of_externFunctionDef	YES	YES	0.7
$parameterListIR_of_externFunctionTypeDefIR	YES	YES	0.7
$parameterListIR_of_externMethodDef	YES	YES	0.7
$parameterListIR_of_externMethodTypeDefIR	YES	YES	0.8
$parameterListIR_of_parserApplyMethodDef	YES	YES	0.8
$parameterListIR_of_parserApplyMethodTypeIR	YES	YES	0.7
$parameterListIR_of_tableApplyMethodDef	YES	YES	0.8
$parameterListIR_of_tableApplyMethodTypeDefIR	YES	YES	0.7
$prefixedNonTypeName	YES	YES	1.1
$prefixedTypeName	YES	YES	1.0
$reduce_serenum_binary_compat_bitwise	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_binary_compat_compare	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_binary_compat_concat	TIMEOUT	TIMEOUT	300.3
$reduce_serenum_binary_compat_divmod	TIMEOUT	TIMEOUT	300.3
$reduce_serenum_binary_compat_logical	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_binary_compat_mask	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_binary_compat_plusminusmult	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_binary_compat_range	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_binary_compat_satplusminus	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_binary_compat_shift	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_unary_compat_array_index	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_unary_compat_bitslice_base	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_unary_compat_bitslice_offset_index	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_unary_compat_bitslice_offset_width	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_unary_compat_bitslice_range_index	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_unary_compat_bnot	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_unary_compat_lnot	TIMEOUT	TIMEOUT	300.4
$reduce_serenum_unary_compat_uplusminus	TIMEOUT	TIMEOUT	300.4
$replace_text	YES	YES	8.9
$replace_text_except	YES	YES	8.9
$replace_text_except_prime	YES	YES	8.2
$replace_text_prime	YES	YES	8.2
$requires_priority	YES	YES	1.1
$requires_priority_prime	YES	YES	1.0
$resolve_constraint	YES	YES	0.8
$set_priorities_of_tableEntryListIR	YES	YES	67.0
$set_priorities_of_tableEntryListIR_prime	YES	YES	45.1
$set_priority_of_tableEntryIR	YES	YES	0.8
$starts_with	YES	YES	2.1
$strip_prefix_rec	YES	YES	2.7
$strip_suffix_rec	YES	YES	6.2
$subexpressions_of_argumentIR	TIMEOUT	TIMEOUT	300.4
$subexpressions_of_expressionIR	TIMEOUT	TIMEOUT	300.4
$tableActionReferenceIR_of_tableActionIR	YES	YES	0.7
$tableCustomName	YES	YES	0.8
$tableEntryPriorityOptIR_of_tableEntryIR	YES	YES	0.7
$tableEntry_lpm_prefix	YES	YES	24.1
$tableEntry_lpm_prefix_prime	YES	YES	23.8
$typeIR_of_parameterIR	YES	YES	0.8
$type_of_externMethodPrototypeIR	YES	YES	0.8
$type_of_typedExpressionIR	YES	YES	0.7
$type_of_typedLvalueIR	YES	YES	0.7
$typedLvalueIR_as_typedExpressionIR	YES	YES	0.9
$un_bnot	YES	YES	15.2
$un_lnot	YES	YES	0.8
$un_plus	YES	YES	0.8
$unroll_aliasType	TIMEOUT	TIMEOUT	300.4
$unroll_typeIR	TIMEOUT	TIMEOUT	300.4
$update_fieldValue	YES	YES	1.4
$update_headerUnion	YES	YES	17.3
$width_of_integerTypeIR	YES	YES	0.8
ActionDecl_inst	YES	YES	8.3
Cast_impl	TIMEOUT	TIMEOUT	300.4
Cast_impl_neq	TIMEOUT	TIMEOUT	300.4
ConstDecl_inst	YES	YES	6.1
ExternFunctionCall_eval_lctk	YES	YES	0.7
ExternMethod_inst	YES	YES	300.4
ExternMethods_inst	YES	YES	300.4
FuncDecl_inst	YES	YES	13.8
ParameterType_alpha	TIMEOUT	TIMEOUT	300.4
Type_alpha	TIMEOUT	TIMEOUT	300.4
