75	$find_callableDef_non_overload_i
75	FuncDecl_inst
76	ExternMethod_inst
77	$init_
77	ActionDecl_inst
78	ExternMethods_inst
79	$repeat__value
80	$fresh_typeIds
80	$isValid_header
87	$invalidate_headerUnion
87	$invalidate_value
88	$ends_with
91	$strip_suffix_rec
100	SwitchLabel_table_ok
100	TypeParameterListOpt_ok
103	$write_bits_from_value
104	$contains_prime
107	$contains
108	$replace_text_except_prime
108	$replace_text_prime
109	$bin_mod
111	$replace_text
111	$replace_text_except
113	$bin_div
125	$modulo
128	$modulo_42
139	$un_bnot
147	$update_headerUnion
159	$bin_eq
162	$bin_ne
170	$tableEntry_lpm_prefix_prime
171	$tableEntry_lpm_prefix
183	$bin_ge
183	$bin_le
184	$bin_gt
184	$bin_lt
184	$int_of_integerValue
187	$nat_of_integerValue
193	$bin_minus
193	$bin_mul
193	$bin_plus
197	$un_minus
199	$bin_bxor
200	$bin_concat
200	$set_priorities_of_tableEntryListIR_prime
201	$bin_satminus
201	$bin_satplus
201	$bin_shl
202	$bin_band
202	$bin_bor
209	$name_annotationToken
209	$un_op
215	$bin_shr
226	$set_priorities_of_tableEntryListIR
256	$name_annotation_opt
271	$write_value_field_from_bits_prime
271	$write_value_fields_from_bits_prime
271	$write_value_from_bits_prime
271	$write_values_from_bits_prime
274	$write_value_from_bits
283	$bitacc_range_op
285	$bitacc_offset_op
391	$bitacc_range_replace_op
394	$bitacc_offset_replace_op
466	$bin_op
748	$flatten_namedExpressionList
748	$flatten_realTypeArgumentList
749	$flatten_expressionList
749	$flatten_typeArgumentList
766	$expression_as_lvalue
784	$flatten_argumentList
789	$flatten_simpleKeysetExpressionList
790	$flatten_forUpdateStatementList
812	$is_singleton_list_expression
867	$add_annotationList
868	$flatten_annotationList
874	$flatten_parameterList
876	$flatten_constructorParameterListOpt
876	$is_externConstructorPrototype
879	$is_externMethodPrototype
884	$callableId_prime
885	$callableId
886	$constructorId_of_externConstructorPrototype
887	$callableId_of_externMethodPrototype
887	$constructorId
887	$expressionNonBrace_as_expression
893	$optional_annotation_of_parameterIR_prime
895	$optional_annotation_of_parameterIR
896	$is_optional_parameterIR
907	$flatten_forInitStatementList
910	$find_name_annotation_opt
936	$split_externConstructorOrMethodPrototypeList
976	$match_overloaded_unnamed_parameterListIR_of_constructorTypeDefIR_constructorTypeDefIR
976	$match_overloaded_unnamed_parameterListIR_of_controlApplyMethodTypeIR_controlApplyMethodTypeDefIR
976	$match_overloaded_unnamed_parameterListIR_of_parserApplyMethodTypeIR_parserApplyMethodTypeIR
977	$match_overloaded_unnamed_parameterListIR_of_externMethodTypeDefIR_externMethodTypeDefIR
983	$find_overloadeds_unnamed_parameterListIR_of_constructorTypeDefIR_constructorTypeDefIR
983	$find_overloadeds_unnamed_parameterListIR_of_controlApplyMethodTypeIR_controlApplyMethodTypeDefIR
983	$find_overloadeds_unnamed_parameterListIR_of_parserApplyMethodTypeIR_parserApplyMethodTypeIR
984	$find_overloadeds_unnamed_parameterListIR_of_externMethodTypeDefIR_externMethodTypeDefIR
992	$name_expression
1007	$match_overloaded_named_parameterListIR_of_constructorTypeDefIR_constructorTypeDefIR
1007	$match_overloaded_named_parameterListIR_of_controlApplyMethodTypeIR_controlApplyMethodTypeDefIR
1007	$match_overloaded_named_parameterListIR_of_parserApplyMethodTypeIR_parserApplyMethodTypeIR
1008	$match_overloaded_named_parameterListIR_of_externMethodTypeDefIR_externMethodTypeDefIR
1014	$find_overloadeds_named_parameterListIR_of_constructorTypeDefIR_constructorTypeDefIR
1014	$find_overloadeds_named_parameterListIR_of_controlApplyMethodTypeIR_controlApplyMethodTypeDefIR
1014	$find_overloadeds_named_parameterListIR_of_parserApplyMethodTypeIR_parserApplyMethodTypeIR
1015	$find_overloadeds_named_parameterListIR_of_externMethodTypeDefIR_externMethodTypeDefIR
1029	$flatten_parserStateList
1070	$find_overloaded_parameterListIR_of_constructorTypeDefIR_constructorTypeDefIR
